3233	Contingency	that a red-faced Shearson must have been wildly bullish on stocks in its original commentary, and that's why it purged its pages.	"that Shearson last week had been advising that ""the market is still exhibiting all the signs of a further advance."
3234	Temporal	shopping for the one interest-rate-type investment	and putting all their money in it,
3235	Contingency	We're being bombarded by new Treasury and agency debt offerings,	The market is concerned about its ability to underwrite all this debt at current levels.
3236	Expansion	It will probably be attached to a State Department authorization bill,	they are likely to mirror those Mr. Bush enacted shortly after the massacre.
3237	Expansion	Overall, 12% of consumers aren't brand loyal for any of the 25 product categories.	About 47% are loyal for one to five of the products.
3238	Comparison	Merieux, a vaccine manufacturer based in Lyon, France, is 51%-held by French state-owned Rhone-Poulenc S.A.	Ciba-Geigy is a major pharmaceutical concern based in Basel, Switzerland.
3239	Comparison	The travel, investment services, insurance and banking concern added $110 million to reserves for credit losses at its American Express Bank unit, boosting the reserve to $507 million as of Sept. 30.	The bank's Third World debt portfolio totals $560 million, down from $2.2 billion at the end of 1986.
3240	Contingency	Conversely, there are the majority of unsuccessful schools, and we know which efforts at educational reform are doomed beforehand.	We really do know all we need to know, if only we could assimilate this knowledge into our thinking.
3241	Contingency	lawmakers and financial middlemen are working overtime to create and sell college savings and investment schemes.	Belatedly aware of public concern,
3242	Expansion	In fact, only 28 defendants would have been eligible for federal death sentences if the Thurmond bill had been in effect in the past three years, according to a study by the Senate Judiciary Committee's Democratic staff.	The last federal execution before the Supreme Court's 1972 ruling banning the death penalty took place in 1963, meaning that the federal government didn't exercise its execution authority for eight years.
3243	Expansion	American Telephone & Telegraph Co., MCI Communications Inc. and United Telecommunications' U S Sprint unit were blocking phone calls into the Bay area	to alleviate congestion.
3244	Contingency	The local government is discredited in the eyes of many residents for a variety of reasons,	Bashing the D.C. government is risk-free for members of Congress,
3245	Comparison	Shares closed lower in other major Asian and Pacific markets, including Sydney, Hong Kong, Singapore, Taipei, Wellington, Seoul and Manila.	Most of those markets had rebounded the day before from Monday's slide.
3246	Temporal	This year, a commission appointed by the mayor to revise New York's system of government completed a new charter, expanding the City Council to 51 from 35 members.	Sometime in 1991, as soon as the 1990 census becomes available, a redistricting panel will redraw the City Council district lines.
3247	Temporal	the units are dissolved	and their responsibilities transferred to U.S. attorneys' offices.
3248	Expansion	Turkey in any event is long past it.	The country has in recent years accepted more than 500,000 refugees from at least four bordering nations.
3249	Expansion	John Dingell demagogues a David Baltimore,	animal-rights activists do $3.5 million of damage to labs at the U.Cal-Davis,
3250	Contingency	Mr. da Silva, a 43-year-old former factory worker and labor leader, is the most radical,	"vowing to withhold payments on the foreign debt and saying he ""wouldn't go around putting the country up for sale to the highest bidder."
3251	Expansion	Mr. Gorbachev may offer concessions and powers that will allow the business community to preserve its own interests, probably by restricting competition.	To ensure the loyalty of the business sector,
3252	Comparison	We had intercepted during the year an estimated $5 billion street value of cocaine.	I don't know how much got through.
3253	Comparison	We weren't allowed to do any due diligence because of competitive reasons.	If we had, it might have scared us off,
3254	Contingency	that human life begins at conception	and that unborn children have rights protected by the Constitution.
3255	Expansion	First Boston incurred millions of dollars of losses on Campeau securities it owned as well as on special securities it couldn't sell.	First Boston financings for several other highly leveraged clients, including Ohio Mattress, unraveled as the high-risk junk bond market plummeted.
3256	Temporal	shall be presented to the President of the United States;	and before the Same shall take Effect, shall be approved by him, or being disapproved by him, shall be repassed by two thirds of the Senate and House of Representatives, according to the Rules and Limitations prescribed in the Case of a Bill.
3257	Temporal	He will be in charge of research, equity sales and trading, and the syndicate operation of Rothschild.	Mr. Conlon was executive vice president and director of the equity division of the international division of Nikko Securities Co.
3258	Expansion	To fight back, activists such as Mr. Langton are forming groups to lobby land managers over access issues and undertake education programs to show that the bikes can responsibly share trails.	Mr. Langton's group, Concerned Off-Road Bicyclists Association, mounted petition drives to help keep open certain Santa Monica Mountain trails designated for closing.
3259	Comparison	Eastern and its creditors agreed in July on a reorganization plan that called for the carrier to sell off $1.8 billion in assets and to emerge from Chapter 11 status in late 1989 at two-thirds its former size.	Eastern eventually decided not to sell off a major chunk, its South American routes, which were valued at $400 million.
